id;Наименование;URL;Регулярная цена;Промо цена;Бренд
593826;Кофе Egoiste трюфель крема в зернах, 1кг;https://online.metro-cc.ru/products/kofe-v-zernah-egoiste-tryufel-krema-1kg;1599;2199;EGOISTE
513152044;Кофе Jardin Oro в зернах, 1кг;https://online.metro-cc.ru/products/1kg-kofe-jardin-original-oro-zernovoy;1699;-;JARDIN
566714568;Кофе Coferium White roast в зернах, 1кг;https://online.metro-cc.ru/products/1kg-kofe-coferium-white-roast-v-zernah;1199;1469;COFERIUM
201289;Кофе Julius Meinl Юбилейный в зернах, 500г;https://online.metro-cc.ru/products/julius-meinl-v-zernah-naturalnyj-zharenyj-jubileum-500g;799;;JULIUS MEINL
180906;Кофе Carte Noire Original растворимый сублимированный, 75г;https://online.metro-cc.ru/products/art-426443;399;419;CARTE NOIRE
600926916;Кофе Carte Noire Voyage au Bresil растворимый, 90г;https://online.metro-cc.ru/products/90g-kofe-carte-noire-voyage-au-bresil-rastvorimyy-stb;479;559;CARTE NOIRE
607466539;Кофе в капсулах Coffesso Latte Macchiato для кофемашин Dolce Gusto 16шт, 172г;https://online.metro-cc.ru/products/8shth55g8shth16g-kofe-coffesso-latte-macchiato-kapsuly;459;549;COFFESSO
607468929;Кофе Coffesso Classico молотый (9г x 5шт), 45г;https://online.metro-cc.ru/products/5shth9g-kofe-coffesso-classico-molotyy-drip-paket;169;202;COFFESSO
604908590;Кофе Monarch Velour растворимый, 95г;https://online.metro-cc.ru/products/kofe-monarch-velour-rastvorimyy-95g;269;295;MONARCH
596069877;Кофе MacCoffee Capuccino Di torino растворимый (25.5г x 20шт), 510г;https://online.metro-cc.ru/products/20shtx255g-kofe-maccoffee-cappuccino-di-torino-rastv;349;449;MACCOFFEE
577733;Кофе Nescafe Gold Aroma Intenso растворимый, 85г;https://online.metro-cc.ru/products/kofe-nescafe-gold-aroma-intens-rastvorimyj-poroshkoobraznyj-85-g;299;499;NESCAFE
538396;Кофе Illy Etiopia arabica selection в зернах, 250г;https://online.metro-cc.ru/products/illy-arabika-selekshen-efiopiya-250-g;1149;;ILLY
531245;Кофе Origo Kaffee Klassik Barista Espresso в зернах, 1кг;https://online.metro-cc.ru/products/v-zernah-origo-klassik-kaffee-barista-espresso-1-kg;2479;-;ORIGO
616405984;Кофе Monarch капучино растворимый (15г x 20шт), 300г;https://online.metro-cc.ru/products/20shth15g-kofe-monarch-kapuchino-rastvorimyy;699;-;MONARCH
600784905;Кофе в капсулах Lebo Latte macchiato для кофемашин Dolce Gusto 16шт, 172г;https://online.metro-cc.ru/products/8shth65g8shth15g-kofe-lebo-latte-macchiato-v-kapsulah;599;689;LEBO
637640;Кофе Lebo Classic молотый для турки, 100г;https://online.metro-cc.ru/products/100g-lebo-classic-dlya-turki;109;130;LEBO CLASSIC
185671;Кофе Fresco Arabica Blend натуральный растворимый, 100г;https://online.metro-cc.ru/products/fresco-naturalnyj-arabica-blend-100g;269;319;FRESCO
595935443;Кофе Monarch Intense растворимый, 95г;https://online.metro-cc.ru/products/95g-kofe-monarch-intense-rastvorimyy-st;289;359;MONARCH
601742853;Кофе Жокей Imperial растворимый, 75г;https://online.metro-cc.ru/products/75g-kofe-zhokey-imper-rastvorimyy;216;-;ЖОКЕЙ
612575;Кофе Жокей Ирландские сливки молотый, 150г;https://online.metro-cc.ru/products/150g-zhokej-irlandskie-slivki-mol;359;-;ЖОКЕЙ
557327248;Напиток кофейный Nescafe Cappuccino порционный растворимый (18г x 20шт), 360г;https://online.metro-cc.ru/products/20shth18g-kofeynyy-nap-nescafe-kapuchino-ports-rastv;449;589;NESCAFE
562710615;Кофе Jacobs Gold растворимый, 190г;https://online.metro-cc.ru/products/190g-kofe-jacobs-gold-rastvorimyy;579;709;JACOBS
554062;RIOBA Кофе в капсулах Dolce Gusto Espresso 16шт, 112г;https://online.metro-cc.ru/products/rioba-dolce-gusto-espresso-16sht;399;519;RIOBA
553914;RIOBA Кофе в капсулах Dolce Gusto Americano 16шт, 112г;https://online.metro-cc.ru/products/rioba-dolce-gusto-americano-16sht;399;519;RIOBA
582721;Кофе Carraro Primo Mattino в зернах, 1кг;https://online.metro-cc.ru/products/v-zernah-carraro-primo-mattino-1-kg;1599;1789;CARRARO
480351;Кофе Жокей Фаворит растворимый гранулированный, 75г;https://online.metro-cc.ru/products/zhokej-favorit-granulirovannyj150-g;297;-;ЖОКЕЙ
603237407;Кофе Fresco Horeca arabica в зернах, 1кг;https://online.metro-cc.ru/products/1kg-kofe-fresco-horeca-arabica-zerno;1189;1419;FRESCO
605783;Кофе в капсулах L’or Espresso Lungo Profondo для кофемашин Nespresso 10шт, 52г x 10 шт;https://online.metro-cc.ru/products/52g-l-rsquoor-lungo-profondo;3990;-;L'OR
538204;Кофе Illy Brazil arabica selection в зернах, 250г;https://online.metro-cc.ru/products/illy-arabika-250-g;1149;;ILLY
502488;aro Кофе растворимый сублимированный, 900г;https://online.metro-cc.ru/products/aro-sublimirovannyj-900g;1469;-;ARO
86560;Кофе Carte Noire Instinct растворимый, 95г;https://online.metro-cc.ru/products/art-260443;449;-;CARTE NOIRE
600788310;Кофе в капсулах Jacobs Lungo 8 Intenso для кофемашин Nespresso 10шт, 52г;https://online.metro-cc.ru/products/10shth52g-kofe-jacobs-lungo-8-intenso-v-kapsulah;297;-;JACOBS
372752;RIOBA Кофе в капсулах Forte для кофемашин Nespresso 11шт, 55г;https://online.metro-cc.ru/products/rioba-dlya-kofemashin-forte-11x5g;229;329;RIOBA
604945259;Кофе Jardin Guatemala Atitlan растворимый, 190г;https://online.metro-cc.ru/products/190g-kofe-jardin-guatemala-atitlan-rastvorimyy-stb;449;819;JARDIN
593855;Кофе Egoiste гранд крю в зернах, 1кг;https://online.metro-cc.ru/products/kofe-v-zernah-egoiste-grand-kryu-1kg;1899;2399;EGOISTE
369007168;Кофе Bushido Light Katana растворимый, 100г;https://online.metro-cc.ru/products/100g-kofe-bushido-light-katana-rastvorimyy;799;1059;BUSHIDO
208353;Кофе Ambassador Platinum растворимый, 190г;https://online.metro-cc.ru/products/ambassador-platinum-190g;509;;AMBASSADOR
604906745;Кофе Monarch Day&Night декофеинизированный растворимый, 95г;https://online.metro-cc.ru/products/kofe-monarch-daynight-dekofeinizirovannyy-rastvorimyy-95g;369;409;MONARCH
607505832;RIOBA Кофе в капсулах Dolce Gusto Americano 16шт, 112г х 3 шт;https://online.metro-cc.ru/products/rioba-kofe-v-kapsulah-dolce-gusto-americano-16sht-112g-h-3-sht;1587;-;RIOBA
566679863;Кофе Coferium Gold selection в зернах, 1кг;https://online.metro-cc.ru/products/1kg-kofe-coferium-gold-selection-v-zernah;1190;1319;COFERIUM
603237412;Кофе Fresco Liberty в зернах, 900г;https://online.metro-cc.ru/products/900g-kofe-fresco-liberty-zerno;999;1189;FRESCO
106646;Кофе Egoiste Special растворимый сублимированный с молотым, 100г;https://online.metro-cc.ru/products/egoiste-sublimirovannnyj-s-molotym-special-100g;899;-;EGOISTE
97938;Кофе Carte Noire Original растворимый сублимированный, 150г;https://online.metro-cc.ru/products/carte-noire-sublimirovannyj-original-150g;789;-;CARTE NOIRE
604908560;Кофе Monarch Milligrano растворимый с молотым, 200г;https://online.metro-cc.ru/products/kofe-monarch-milligrano-rastvorimyy-s-molotym-200g;509;-;MONARCH
