id;Наименование;URL;Регулярная цена;Промо цена;Бренд
607441475;Кофе в капсулах Monarch Espresso 10 Intenso для кофемашин Nespresso 10шт, 52г;https://online.metro-cc.ru/products/10shth52g-kofe-monarch-espresso-10-intenso-molotyy-kapsuly;299;389;MONARCH
600784905;Кофе в капсулах Lebo Latte macchiato для кофемашин Dolce Gusto 16шт, 172г;https://online.metro-cc.ru/products/8shth65g8shth15g-kofe-lebo-latte-macchiato-v-kapsulah;599;629;LEBO
604934011;Кофе Torabika Brown растворимый (25г x 20шт), 500г;https://online.metro-cc.ru/products/20shtx25g-kofe-torabica-braun-rastvorimyy;279;293;TORABIKA
601742838;Кофе Piazza del Caffe Espresso Forte в зернах, 1кг;https://online.metro-cc.ru/products/1kg-kofe-piazza-del-caffe-espresso-forte-zerno;1179;-;PIAZZA DEL CAFFE
559481;Кофе Dallmayr Espresso d`Oro в зернах, 1кг;https://online.metro-cc.ru/products/art-44940;1889;2299;DALLMAYR
608586466;Кофе Fresco Espresso Italiano зерновой, 900г;https://online.metro-cc.ru/products/kofe-fresco-espresso-italiano-zernovoy-900g;949;1049;FRESCO
601245368;Кофе Italco Espresso Italiano в зернах, 1кг;https://online.metro-cc.ru/products/1kg-kofe-italco-espresso-italiano-v-zernah;1499;1789;ITALCO
601627753;Кофе Fresco Arabica blend молотый, 250г;https://online.metro-cc.ru/products/kofe-fresco-arabica-blend-molotyy-250g;299;339;FRESCO
560870;Кофе Egoiste Espresso в зернах, 1кг;https://online.metro-cc.ru/products/egoiste-espresso-1000g;1599;2349;EGOISTE
593826;Кофе Egoiste трюфель крема в зернах, 1кг;https://online.metro-cc.ru/products/kofe-v-zernah-egoiste-tryufel-krema-1kg;1599;2199;EGOISTE
179567;Кофе Jardin Colombia Medellin натуральный растворимый сублимированный, 95г;https://online.metro-cc.ru/products/jardin-naturalnyj-sublimirovannyj-colombia-medellin-95g;249;271;JARDIN
566714568;Кофе Coferium White roast в зернах, 1кг;https://online.metro-cc.ru/products/1kg-kofe-coferium-white-roast-v-zernah;1199;1469;COFERIUM
612272;Кофе в капсулах Jardin Vivo Mild&Fruity для кофемашин Nespresso 10шт, 50г;https://online.metro-cc.ru/products/10h5g-jardin-vivo;279;409;JARDIN
612389;Кофе в капсулах Jardin Ristretto Intense&Full Bodied для кофемашин Nespresso 10шт, 50г;https://online.metro-cc.ru/products/10h5g-jardin-ristretto;279;409;JARDIN
600926916;Кофе Carte Noire Voyage au Bresil растворимый, 90г;https://online.metro-cc.ru/products/90g-kofe-carte-noire-voyage-au-bresil-rastvorimyy-stb;479;559;CARTE NOIRE
607466539;Кофе в капсулах Coffesso Latte Macchiato для кофемашин Dolce Gusto 16шт, 172г;https://online.metro-cc.ru/products/8shth55g8shth16g-kofe-coffesso-latte-macchiato-kapsuly;459;549;COFFESSO
607468929;Кофе Coffesso Classico молотый (9г x 5шт), 45г;https://online.metro-cc.ru/products/5shth9g-kofe-coffesso-classico-molotyy-drip-paket;169;202;COFFESSO
604908590;Кофе Monarch Velour растворимый, 95г;https://online.metro-cc.ru/products/kofe-monarch-velour-rastvorimyy-95g;269;295;MONARCH
97938;Кофе Carte Noire Original растворимый сублимированный, 150г;https://online.metro-cc.ru/products/carte-noire-sublimirovannyj-original-150g;769;889;CARTE NOIRE
511257;Кофе в капсулах L’or Espresso Splendente для кофемашин Nespresso 10шт, 52г;https://online.metro-cc.ru/products/lor-espresso-52-g;379;439;L'OR
605166219;Кофе Miscela D'Oro Espresso Gusto Classico в зернах, 1кг;https://online.metro-cc.ru/products/kofe-miscela-doro-espresso-gusto-classico-v-zernah-1kg;2399;2769;MISCELA D'ORO
596069877;Кофе MacCoffee Capuccino Di torino растворимый (25.5г x 20шт), 510г;https://online.metro-cc.ru/products/20shtx255g-kofe-maccoffee-cappuccino-di-torino-rastv;349;449;MACCOFFEE
577733;Кофе Nescafe Gold Aroma Intenso растворимый, 85г;https://online.metro-cc.ru/products/kofe-nescafe-gold-aroma-intens-rastvorimyj-poroshkoobraznyj-85-g;299;499;NESCAFE
560399750;Кофе Poetti Leggenda Original в зернах, 250г;https://online.metro-cc.ru/products/250g-kofe-poetti-leggenda-original-v-zernah;399;469;POETTI
538396;Кофе Illy Etiopia arabica selection в зернах, 250г;https://online.metro-cc.ru/products/illy-arabika-selekshen-efiopiya-250-g;1149;;ILLY
580112;Кофе в капсулах Julius Meinl Espresso Crema Bio для кофемашин Nespresso 10шт, 56г;https://online.metro-cc.ru/products/julius-meinl-espresso-krema-10sht;449;619;JULIUS MEINL
