id;Наименование;URL;Регулярная цена;Промо цена;Бренд
254699;Конфеты «Фабрика имени Крупской» Ленинградские, 200 г;https://www.auchan.ru/product/leningradskie_200g/;151.99;-;Фабрика имени Крупской
583360;Набор Пасхальный из молочного шоколада, 130 г;https://www.auchan.ru/product/nabor-pashalnyy-130g;232.99;99.95;-
882415;Десерт «АККОНД» Фараделла, вес;https://www.auchan.ru/product/akkond_faradella_ves/;54.6;-;АККОНД
871907;Конфеты «АККОНД» Орешка с цельным фундуком со вкусом шоколада, вес;https://www.auchan.ru/product/akkond-oreshka-so-vk-shokolada-1/;74.7;-;АККОНД
299303;Конфеты глазированные «Славянка» Кофейный сюжет, вес;https://www.auchan.ru/product/konfsyuzhet_kofeynyy1kg/;63.1;-;Славянка
95504;Конфеты вафельные АШАН Красная птица Шоколадные, 250 г;https://www.auchan.ru/product/kp-konfety-vaf-shokoladnye-250g/;139.99;-;-
811676;Конфеты шоколадные «Победа» вкуса трюфели со стевией, 150 г;https://www.auchan.ru/product/tryuf_shok_bez_sah_150g/;230.99;-;Победа
24272;Конфеты Konti Золотая лилия, 200 г;https://www.auchan.ru/product/konfety-zolotaya-liliya-200-gr/?utm_referrer=https%3A%2F%2Fyandex.ru%2F;159.99;-;-
6413;Конфеты «Аленка» шоколадные, 250 г;https://www.auchan.ru/product/konfety-alenka-shokoladnye-250-g/;401.99;199.9;Аленка
982995;Конфета Nuts с фундуком и арахисом, вес;https://www.auchan.ru/product/shok-konf-nuts-ves/;73.8;-;-
680625;Конфеты «Фабрика имени Крупской» Пламя костра, 200 г;https://www.auchan.ru/product/plamya_kostra__200_g/?page=5;290.99;-;Фабрика имени Крупской
298192;Конфеты шоколадные «Кремлина» Асссорти, вес;https://www.auchan.ru/product/konfety_kremlinka__assorti_ve/;61.7;52.2;Кремлина
104264;Конфеты Pink Coconut, вес;https://www.auchan.ru/product/konf-pink-coconut-ves/?erid=LatgBq7xt&promocodePopup=aprelApr2024&utm_medium=cpc&utm_source=yandex&utm_campaign=nonb_dsa_top_msk|94169978&utm_term=&utm_content=k50id|010000004359101_4359101|cid|94169978|gid|5268296750|aid|14865822486|adp|no|pos|premium1|src|search_none|dvc|tablet|main&k50id=010000004359101_4359101&yclid=4126632354465710079;60.6;-;-
885523;Конфеты вафельные «Пермская кондитерская фабрика» ирландский крем и воздушный рис, вес;https://www.auchan.ru/product/konf_tryufelka_vozdushnyy_ris/?utm_referrer=https%3A%2F%2Fwww.auchan.ru%2Fproduct%2Fkonfety_toplenoe_moloko_ves%2F%3Futm_referrer%3Dhttps%253A%252F%252Fyandex.ru%252F;42.4;-;Пермская кондитерская фабрика
908553;Конфета KDV Белая черемуха, вес;https://www.auchan.ru/product/konfety-belaya-cheremuha-1kg/;355.0;-;-
832383;Конфеты «АККОНД» Прохлада с кокосом, вес;https://www.auchan.ru/product/akkond-prohlada-s-kokosom-ves/;53.2;-;АККОНД
871640;Конфеты Сказки Перро, вес;https://www.auchan.ru/product/skazki-perro/;90.9;-;-
186520;Конфеты «Красный октябрь» Ласточка, 250 г;https://www.auchan.ru/product/konfety-krasnyy-oktyabr-lastochka-250-g/;189.99;-;Красный октябрь
34546;Конфеты «Славянка» в стране лилипутов, 213 г;https://www.auchan.ru/product/konf-v-strane-liliputov-213gr/;175.99;-;Славянка
146229;Конфеты Esfero с кокосом, вес;https://www.auchan.ru/product/konfety-esfero-s-kokosom-ves/;132;98.9;Esfero
831156;Конфеты Essen ДаЕжъ! с карамелью сливками и криспи, вес;https://www.auchan.ru/product/konf-daezh-kar-sliv-krispi-ves/;63.5;-;-
