id;Наименование;URL;Регулярная цена;Промо цена;Бренд
260210;Конфеты шоколадные «Рот Фронт» Осенний вальс, вес;https://www.auchan.ru/product/konfety_rf_osenniy_vals_1kg/;136.0;93.9;Рот Фронт
772268;Конфеты шоколадные «Славянка» Степ лесной орех, вес;https://www.auchan.ru/product/step_lesnoy_oreh_ves/?erid=LatgBq7xt&promocodePopup=aprelApr2024&utm_medium=cpc&utm_source=yandex&utm_campaign=nonb_dsa_top_msk|94169978&utm_term=&utm_content=k50id|010000004359101_4359101|cid|94169978|gid|5268296750|aid|14865822486|adp|no|pos|premium2|src|search_none|dvc|desktop|main&k50id=010000004359101_4359101&yclid=12321770875232452607&utm_referrer=https%3A%2F%2Fyandex.ru%2F;75.3;-;Славянка
13834;Конфеты «Атаг» Ура, пятница!, вес;https://www.auchan.ru/product/konfety-ura-pyatnica-ves/;64.5;49.9;Атаг
463004;Конфеты шоколадные «Славянка» Чудо ассорти, вес;https://www.auchan.ru/product/chudo_v_asskonfety_1kg/;922.0;-;Славянка
112237;Конфеты «Сладуница» Самый умный десерт, вес;https://www.auchan.ru/product/konf-samyy-umnyy-desert-ves/;44.5;-;Сладуница
78159;Кокосовая конфета АШАН Красная Птица в молочном шоколаде, вес;https://www.auchan.ru/product/kp-kokos-konf-v-mol-shok-ves/;100.0;-;-
759720;Конфеты «Бабаевский» Бабаевские оригинальные с фундуком и какао, вес;https://www.auchan.ru/product/babaevskie_orig_s_fund_ves/;74.9;64.9;Бабаевский
591309;Конфеты Essen ДаЕжъ с карамелью арахисом и криспи, вес;https://www.auchan.ru/product/konf_daezh_kararkrispi_ves/?ysclid=lvqdhptf1s563557811&utm_referrer=https%3A%2F%2Fyandex.ru%2F;51.1;34.9;-
756312;Конфеты «Красный октябрь» киви, вес;https://www.auchan.ru/product/kivi_uluch_e_ves/;64.3;45.9;Красный октябрь
911959;Десерт «АККОНД» Рулада с кремовой начинкой и арахисом, вес;https://www.auchan.ru/product/konfety_rulada_1kg/?digiSearch=true&term=%D0%BA%D0%BE%D0%BD%D1%84%D0%B5%D1%82%D1%8B%20%D0%B2%D0%B8%D0%B7%D0%B8%D1%82&params=%7Csort%3DDEFAULT&utm_referrer=https%3A%2F%2Fwww.auchan.ru%2Fcatalog%2Fkonditerskie-izdeliya%2Fkonfety-karamel%2F%3FdigiSearch%3Dtrue%26term%3D%25D0%25BA%25D0%25BE%25D0%25BD%25D1%2584%25D0%25B5%25D1%2582%25D1%258B%2520%25D1%2580%25D1%2583%25D0%25BB%25D0%25B0%25D0%25B4%25D0%25B0%26params%3D%257Csort%253DDEFAULT;65.8;-;АККОНД
